defect_id,machine_id,log_date,defect_count,defect_type
DEF-09465,M010,2025-05-18 08:35:00,32,Reprocessed Plastics
DEF-09466,M010,2025-05-18 10:25:00,14,Packaging
DEF-09467,M010,2025-05-18 11:55:00,9,Steel
DEF-09468,M010,2025-05-18 12:10:00,4,Circuit Board
DEF-09469,M010,2025-05-18 12:15:00,14,Sheet Metal
DEF-09470,M010,2025-05-18 13:55:00,30,Sheet Metal
DEF-09471,M010,2025-05-18 15:35:00,27,Lead-Based Alloy
DEF-09472,M010,2025-05-18 17:00:00,15,Scrap Steel
DEF-09473,M010,2025-05-18 18:10:00,3,Reprocessed Plastics
DEF-09474,M010,2025-05-18 18:15:00,18,Solvent
DEF-09475,M010,2025-05-18 18:25:00,29,Scrap Steel
DEF-09476,M010,2025-05-18 20:00:00,20,Lead-Based Alloy
DEF-09477,M010,2025-05-18 21:30:00,5,Solvent
DEF-09478,M010,2025-05-18 21:45:00,3,Scrap Steel
DEF-09479,M010,2025-05-18 22:20:00,20,Industrial Oil
DEF-09480,M010,2025-05-18 23:00:00,38,Coolant
DEF-09481,M010,2025-05-18 23:50:00,10,Solvent
DEF-09482,M010,2025-05-18 23:55:00,9,Industrial Oil
DEF-09483,M010,2025-05-19 00:40:00,8,Sheet Metal
DEF-09484,M010,2025-05-19 00:45:00,14,Aluminum
DEF-09485,M010,2025-05-19 00:50:00,41,Solvent
DEF-09486,M010,2025-05-19 01:45:00,1,Sheet Metal
DEF-09487,M010,2025-05-19 02:20:00,0,Industrial Oil
DEF-09488,M010,2025-05-19 04:20:00,4,Coolant
DEF-09489,M010,2025-05-19 04:25:00,20,Plastic Resin
DEF-09490,M010,2025-05-19 05:20:00,42,Scrap Steel
DEF-09491,M010,2025-05-19 08:00:00,16,Solvent
DEF-09492,M010,2025-05-19 08:15:00,3,Solvent
DEF-09493,M010,2025-05-19 08:30:00,7,Cotton
DEF-09494,M010,2025-05-19 11:45:00,29,Coolant
DEF-09495,M010,2025-05-19 12:05:00,5,Plastic Resin
DEF-09496,M010,2025-05-19 12:10:00,10,Steel
DEF-09497,M010,2025-05-19 12:25:00,1,Scrap Steel
DEF-09498,M010,2025-05-19 12:35:00,11,Coolant
DEF-09499,M010,2025-05-19 14:35:00,1,Plastic Resin
DEF-09500,M010,2025-05-19 14:55:00,32,Machine Component
DEF-09501,M010,2025-05-19 15:05:00,10,Plastic Resin
DEF-09502,M010,2025-05-19 15:15:00,42,Circuit Board
DEF-09503,M010,2025-05-19 15:20:00,8,Plastic Resin
DEF-09504,M010,2025-05-19 16:00:00,2,Coolant
DEF-09505,M010,2025-05-19 17:35:00,22,Cotton
DEF-09506,M010,2025-05-19 18:20:00,19,Solvent
DEF-09507,M010,2025-05-19 19:20:00,6,Textiles
DEF-09508,M010,2025-05-19 19:35:00,5,Catalyst
DEF-09509,M010,2025-05-19 20:40:00,15,Packaging
DEF-09510,M010,2025-05-19 23:05:00,10,Coolant
DEF-09511,M010,2025-05-20 01:20:00,3,Aluminum
DEF-09512,M010,2025-05-20 02:00:00,21,Industrial Oil
DEF-09513,M010,2025-05-20 02:10:00,29,Plastic Resin
DEF-09514,M010,2025-05-20 03:30:00,8,Industrial Oil
DEF-09515,M010,2025-05-20 05:20:00,8,Industrial Oil
DEF-09516,M010,2025-05-20 06:00:00,10,Solvent
DEF-09517,M010,2025-05-20 06:05:00,17,Aluminum
DEF-09518,M010,2025-05-20 06:30:00,16,Scrap Steel
DEF-09519,M010,2025-05-20 07:30:00,17,Lead-Based Alloy
DEF-09520,M010,2025-05-20 07:40:00,21,Plastic Resin
DEF-09521,M010,2025-05-20 08:05:00,12,Catalyst
DEF-09522,M010,2025-05-20 08:25:00,11,Solvent
DEF-09523,M010,2025-05-20 08:30:00,3,Reprocessed Plastics
DEF-09524,M010,2025-05-20 10:10:00,15,Solvent
DEF-09525,M010,2025-05-20 10:55:00,27,Scrap Steel
DEF-09526,M010,2025-05-20 11:15:00,10,Catalyst
DEF-09527,M010,2025-05-20 11:45:00,1,Scrap Steel
DEF-09528,M010,2025-05-20 11:55:00,6,Polypropylene
DEF-09529,M010,2025-05-20 12:35:00,1,Solvent
DEF-09530,M010,2025-05-20 12:50:00,3,Packaging
DEF-09531,M010,2025-05-20 13:50:00,4,Aluminum
DEF-09532,M010,2025-05-20 14:20:00,0,Scrap Steel
DEF-09533,M010,2025-05-20 15:50:00,5,Machine Component
DEF-09534,M010,2025-05-20 16:35:00,4,Steel
DEF-09535,M010,2025-05-20 17:40:00,13,Industrial Oil
DEF-09536,M010,2025-05-20 18:30:00,14,Reprocessed Plastics
DEF-09537,M010,2025-05-20 19:25:00,8,Circuit Board
DEF-09538,M010,2025-05-20 20:45:00,1,Scrap Steel
DEF-09539,M010,2025-05-20 23:25:00,4,Coolant
DEF-09540,M010,2025-05-21 01:05:00,30,Solvent
DEF-09541,M010,2025-05-21 01:15:00,18,Solvent
DEF-09542,M010,2025-05-21 01:50:00,10,Lead-Based Alloy
DEF-09543,M010,2025-05-21 01:55:00,26,Scrap Steel
DEF-09544,M010,2025-05-21 03:20:00,20,Lead-Based Alloy
DEF-09545,M010,2025-05-21 03:30:00,15,Circuit Board
DEF-09546,M010,2025-05-21 03:40:00,2,Reprocessed Plastics
DEF-09547,M010,2025-05-21 05:30:00,11,Scrap Steel
DEF-09548,M010,2025-05-21 05:50:00,29,Packaging
DEF-09549,M010,2025-05-21 07:35:00,24,Sheet Metal
DEF-09550,M010,2025-05-21 07:50:00,4,Scrap Steel
DEF-09551,M010,2025-05-21 09:05:00,8,Catalyst
DEF-09552,M010,2025-05-21 09:25:00,3,Coolant
DEF-09553,M010,2025-05-21 10:05:00,11,Catalyst
DEF-09554,M010,2025-05-21 10:10:00,5,Lead-Based Alloy
DEF-09555,M010,2025-05-21 10:20:00,17,Aluminum
DEF-09556,M010,2025-05-21 10:55:00,2,Catalyst
DEF-09557,M010,2025-05-21 11:55:00,22,Machine Component
DEF-09558,M010,2025-05-21 12:10:00,6,Plastic Resin
DEF-09559,M010,2025-05-21 12:40:00,10,Textiles
DEF-09560,M010,2025-05-21 13:25:00,15,Industrial Oil
DEF-09561,M010,2025-05-21 13:40:00,21,Circuit Board
DEF-09562,M010,2025-05-21 14:25:00,2,Scrap Steel
DEF-09563,M010,2025-05-21 16:45:00,24,Polypropylene
DEF-09564,M010,2025-05-21 18:50:00,1,Solvent
DEF-09565,M010,2025-05-21 19:15:00,30,Sheet Metal
DEF-09566,M010,2025-05-21 19:40:00,30,Industrial Oil
DEF-09567,M010,2025-05-21 20:25:00,24,Cotton
DEF-09568,M010,2025-05-21 20:30:00,15,Steel
DEF-09569,M010,2025-05-21 21:55:00,10,Reprocessed Plastics
DEF-09570,M010,2025-05-21 23:00:00,24,Aluminum
DEF-09571,M010,2025-05-21 23:10:00,7,Cotton
DEF-09572,M010,2025-05-22 00:05:00,21,Scrap Steel
DEF-09573,M010,2025-05-22 02:30:00,3,Plastic Resin
DEF-09574,M010,2025-05-22 02:40:00,8,Reprocessed Plastics
DEF-09575,M010,2025-05-22 04:00:00,11,Lead-Based Alloy
DEF-09576,M010,2025-05-22 04:20:00,23,Lead-Based Alloy
DEF-09577,M010,2025-05-22 05:10:00,3,Coolant
DEF-09578,M010,2025-05-22 07:15:00,11,Lead-Based Alloy
DEF-09579,M010,2025-05-22 07:25:00,2,Textiles
DEF-09580,M010,2025-05-22 07:45:00,21,Catalyst
DEF-09581,M010,2025-05-22 07:50:00,11,Textiles
DEF-09582,M010,2025-05-22 08:00:00,4,Coolant
DEF-09583,M010,2025-05-22 08:10:00,6,Reprocessed Plastics
DEF-09584,M010,2025-05-22 08:30:00,30,Cotton
DEF-09585,M010,2025-05-22 09:20:00,33,Scrap Steel
DEF-09586,M010,2025-05-22 09:30:00,22,Cotton
DEF-09587,M010,2025-05-22 10:55:00,10,Reprocessed Plastics
DEF-09588,M010,2025-05-22 11:00:00,13,Catalyst
DEF-09589,M010,2025-05-22 11:15:00,44,Polypropylene
DEF-09590,M010,2025-05-22 11:45:00,39,Coolant
DEF-09591,M010,2025-05-22 12:15:00,14,Machine Component
DEF-09592,M010,2025-05-22 13:30:00,13,Scrap Steel
DEF-09593,M010,2025-05-22 14:05:00,14,Industrial Oil
DEF-09594,M010,2025-05-22 16:05:00,20,Solvent
DEF-09595,M010,2025-05-22 16:40:00,24,Lead-Based Alloy
DEF-09596,M010,2025-05-22 18:40:00,24,Packaging
DEF-09597,M010,2025-05-22 20:20:00,20,Reprocessed Plastics
DEF-09598,M010,2025-05-22 21:20:00,22,Catalyst
DEF-09599,M010,2025-05-22 21:30:00,2,Coolant
DEF-09600,M010,2025-05-22 22:55:00,0,Scrap Steel
DEF-09601,M010,2025-05-22 23:00:00,25,Reprocessed Plastics
DEF-09602,M010,2025-05-23 00:05:00,6,Textiles
DEF-09603,M010,2025-05-23 00:10:00,24,Lead-Based Alloy
DEF-09604,M010,2025-05-23 00:30:00,2,Packaging
DEF-09605,M010,2025-05-23 01:10:00,5,Packaging
DEF-09606,M010,2025-05-23 04:25:00,17,Scrap Steel
DEF-09607,M010,2025-05-23 04:55:00,7,Textiles
DEF-09608,M010,2025-05-23 05:15:00,7,Steel
DEF-09609,M010,2025-05-23 07:05:00,22,Sheet Metal
DEF-09610,M010,2025-05-23 07:15:00,1,Plastic Resin
DEF-09611,M010,2025-05-23 07:55:00,6,Packaging
DEF-09612,M010,2025-05-23 09:20:00,28,Reprocessed Plastics
DEF-09613,M010,2025-05-23 09:55:00,10,Polypropylene
DEF-09614,M010,2025-05-23 10:35:00,21,Catalyst
DEF-09615,M010,2025-05-23 11:25:00,14,Circuit Board
DEF-09616,M010,2025-05-23 11:30:00,29,Polypropylene
DEF-09617,M010,2025-05-23 11:35:00,8,Industrial Oil
DEF-09618,M010,2025-05-23 12:30:00,5,Packaging
DEF-09619,M010,2025-05-23 12:50:00,15,Packaging
DEF-09620,M010,2025-05-23 14:30:00,7,Machine Component
DEF-09621,M010,2025-05-23 14:55:00,9,Reprocessed Plastics
DEF-09622,M010,2025-05-23 15:50:00,36,Steel
DEF-09623,M010,2025-05-23 17:45:00,43,Reprocessed Plastics
DEF-09624,M010,2025-05-23 18:15:00,13,Reprocessed Plastics
DEF-09625,M010,2025-05-23 19:00:00,21,Scrap Steel
DEF-09626,M010,2025-05-23 19:40:00,10,Sheet Metal
DEF-09627,M010,2025-05-23 19:45:00,15,Scrap Steel
DEF-09628,M010,2025-05-23 20:30:00,6,Reprocessed Plastics
DEF-09629,M010,2025-05-23 22:30:00,9,Plastic Resin
DEF-09630,M010,2025-05-23 23:20:00,17,Solvent
DEF-09631,M010,2025-05-24 00:45:00,4,Scrap Steel
DEF-09632,M010,2025-05-24 01:50:00,13,Solvent
DEF-09633,M010,2025-05-24 02:00:00,5,Reprocessed Plastics
DEF-09634,M010,2025-05-24 05:15:00,34,Cotton
DEF-09635,M010,2025-05-24 06:55:00,27,Solvent
DEF-09636,M010,2025-05-24 07:10:00,26,Textiles
DEF-09637,M010,2025-05-24 07:35:00,1,Scrap Steel
DEF-09638,M010,2025-05-24 07:45:00,23,Catalyst
DEF-09639,M010,2025-05-24 08:25:00,10,Industrial Oil
DEF-09640,M010,2025-05-24 08:30:00,8,Machine Component
DEF-09641,M010,2025-05-24 09:55:00,3,Machine Component
DEF-09642,M010,2025-05-24 10:10:00,8,Packaging
DEF-09643,M010,2025-05-24 10:15:00,14,Solvent
DEF-09644,M010,2025-05-24 11:40:00,2,Industrial Oil
DEF-09645,M010,2025-05-24 12:25:00,0,Machine Component
DEF-09646,M010,2025-05-24 12:40:00,36,Catalyst
DEF-09647,M010,2025-05-24 12:45:00,29,Catalyst
DEF-09648,M010,2025-05-24 14:00:00,7,Industrial Oil
DEF-09649,M010,2025-05-24 14:45:00,32,Solvent
DEF-09650,M010,2025-05-24 15:00:00,28,Reprocessed Plastics
DEF-09651,M010,2025-05-24 16:15:00,1,Circuit Board
DEF-09652,M010,2025-05-24 17:35:00,22,Circuit Board
DEF-09653,M010,2025-05-24 17:55:00,14,Scrap Steel
DEF-09654,M010,2025-05-24 18:05:00,11,Lead-Based Alloy
DEF-09655,M010,2025-05-24 18:40:00,30,Aluminum
DEF-09656,M010,2025-05-24 19:15:00,24,Aluminum
DEF-09657,M010,2025-05-24 20:15:00,24,Coolant
DEF-09658,M010,2025-05-24 21:35:00,6,Lead-Based Alloy
DEF-09659,M010,2025-05-24 21:55:00,10,Lead-Based Alloy
DEF-09660,M010,2025-05-24 22:00:00,7,Polypropylene
DEF-09661,M010,2025-05-25 02:10:00,13,Coolant
DEF-09662,M010,2025-05-25 03:30:00,0,Lead-Based Alloy
DEF-09663,M010,2025-05-25 04:50:00,20,Reprocessed Plastics
DEF-09664,M010,2025-05-25 05:05:00,46,Reprocessed Plastics
DEF-09665,M010,2025-05-25 05:40:00,9,Lead-Based Alloy
DEF-09666,M010,2025-05-25 06:35:00,31,Scrap Steel
DEF-09667,M010,2025-05-25 07:05:00,15,Polypropylene
DEF-09668,M010,2025-05-25 07:25:00,24,Textiles
DEF-09669,M010,2025-05-25 08:00:00,18,Reprocessed Plastics
DEF-09670,M010,2025-05-25 08:30:00,11,Steel
DEF-09671,M010,2025-05-25 09:35:00,10,Textiles
DEF-09672,M010,2025-05-25 11:15:00,2,Industrial Oil
DEF-09673,M010,2025-05-25 11:30:00,15,Scrap Steel
DEF-09674,M010,2025-05-25 12:30:00,9,Machine Component
DEF-09675,M010,2025-05-25 13:55:00,26,Steel
DEF-09676,M010,2025-05-25 16:40:00,11,Circuit Board
DEF-09677,M010,2025-05-25 16:50:00,5,Reprocessed Plastics
DEF-09678,M010,2025-05-25 18:45:00,17,Steel
DEF-09679,M010,2025-05-25 19:05:00,20,Plastic Resin
DEF-09680,M010,2025-05-25 20:30:00,7,Cotton
DEF-09681,M010,2025-05-25 20:40:00,40,Lead-Based Alloy
DEF-09682,M010,2025-05-25 20:45:00,24,Industrial Oil
DEF-09683,M010,2025-05-25 21:40:00,22,Circuit Board
DEF-09684,M010,2025-05-25 23:05:00,9,Catalyst
DEF-09685,M010,2025-05-25 23:35:00,21,Packaging
DEF-09686,M010,2025-05-26 02:10:00,4,Plastic Resin
DEF-09687,M010,2025-05-26 03:10:00,13,Scrap Steel
DEF-09688,M010,2025-05-26 03:50:00,12,Aluminum
DEF-09689,M010,2025-05-26 05:25:00,1,Catalyst
DEF-09690,M010,2025-05-26 08:55:00,35,Lead-Based Alloy
DEF-09691,M010,2025-05-26 09:05:00,38,Scrap Steel
DEF-09692,M010,2025-05-26 09:15:00,7,Catalyst
DEF-09693,M010,2025-05-26 10:25:00,12,Textiles
DEF-09694,M010,2025-05-26 10:55:00,21,Lead-Based Alloy
DEF-09695,M010,2025-05-26 12:00:00,4,Plastic Resin
DEF-09696,M010,2025-05-26 13:00:00,16,Coolant
DEF-09697,M010,2025-05-26 13:05:00,27,Lead-Based Alloy
DEF-09698,M010,2025-05-26 13:40:00,4,Textiles
DEF-09699,M010,2025-05-26 13:55:00,16,Scrap Steel
DEF-09700,M010,2025-05-26 14:00:00,10,Scrap Steel
DEF-09701,M010,2025-05-26 14:50:00,5,Packaging
DEF-09702,M010,2025-05-26 16:00:00,14,Plastic Resin
DEF-09703,M010,2025-05-26 16:40:00,5,Textiles
DEF-09704,M010,2025-05-26 17:00:00,17,Plastic Resin
DEF-09705,M010,2025-05-26 17:15:00,7,Solvent
DEF-09706,M010,2025-05-26 17:30:00,19,Packaging
DEF-09707,M010,2025-05-26 18:00:00,32,Circuit Board
DEF-09708,M010,2025-05-26 19:00:00,19,Cotton
DEF-09709,M010,2025-05-26 19:05:00,23,Sheet Metal
DEF-09710,M010,2025-05-26 19:30:00,2,Reprocessed Plastics
DEF-09711,M010,2025-05-26 20:05:00,3,Industrial Oil
DEF-09712,M010,2025-05-26 20:10:00,29,Plastic Resin
DEF-09713,M010,2025-05-26 20:20:00,1,Circuit Board
DEF-09714,M010,2025-05-26 20:30:00,37,Steel
DEF-09715,M010,2025-05-26 21:05:00,26,Textiles
DEF-09716,M010,2025-05-26 21:25:00,6,Catalyst
DEF-09717,M010,2025-05-26 22:10:00,16,Circuit Board
DEF-09718,M010,2025-05-26 22:30:00,16,Machine Component
DEF-09719,M010,2025-05-26 23:25:00,12,Catalyst
DEF-09720,M010,2025-05-26 23:45:00,1,Industrial Oil
DEF-09721,M010,2025-05-27 00:50:00,10,Lead-Based Alloy
DEF-09722,M010,2025-05-27 02:05:00,17,Solvent
DEF-09723,M010,2025-05-27 02:50:00,17,Industrial Oil
DEF-09724,M010,2025-05-27 04:55:00,8,Scrap Steel
DEF-09725,M010,2025-05-27 05:10:00,12,Coolant
DEF-09726,M010,2025-05-27 05:20:00,17,Scrap Steel
DEF-09727,M010,2025-05-27 05:50:00,13,Scrap Steel
DEF-09728,M010,2025-05-27 06:10:00,7,Textiles
DEF-09729,M010,2025-05-27 08:55:00,20,Catalyst
DEF-09730,M010,2025-05-27 09:20:00,7,Lead-Based Alloy
DEF-09731,M010,2025-05-27 10:35:00,2,Reprocessed Plastics
DEF-09732,M010,2025-05-27 11:05:00,31,Scrap Steel
DEF-09733,M010,2025-05-27 11:55:00,1,Machine Component
DEF-09734,M010,2025-05-27 12:40:00,20,Industrial Oil
DEF-09735,M010,2025-05-27 12:45:00,14,Reprocessed Plastics
DEF-09736,M010,2025-05-27 12:50:00,14,Sheet Metal
DEF-09737,M010,2025-05-27 14:30:00,5,Industrial Oil
DEF-09738,M010,2025-05-27 16:15:00,20,Plastic Resin
DEF-09739,M010,2025-05-27 17:00:00,20,Packaging
DEF-09740,M010,2025-05-27 17:20:00,18,Steel
DEF-09741,M010,2025-05-27 18:00:00,8,Sheet Metal
DEF-09742,M010,2025-05-27 18:15:00,3,Lead-Based Alloy
DEF-09743,M010,2025-05-27 19:05:00,13,Packaging
DEF-09744,M010,2025-05-27 19:35:00,16,Circuit Board
DEF-09745,M010,2025-05-27 20:05:00,34,Sheet Metal
DEF-09746,M010,2025-05-27 20:40:00,12,Packaging
DEF-09747,M010,2025-05-27 21:35:00,1,Cotton
DEF-09748,M010,2025-05-27 21:50:00,17,Scrap Steel
DEF-09749,M010,2025-05-27 22:05:00,3,Catalyst
DEF-09750,M010,2025-05-27 23:10:00,10,Circuit Board
DEF-09751,M010,2025-05-28 00:30:00,14,Sheet Metal
DEF-09752,M010,2025-05-28 00:40:00,8,Industrial Oil
DEF-09753,M010,2025-05-28 00:50:00,9,Catalyst
DEF-09754,M010,2025-05-28 01:05:00,14,Polypropylene
DEF-09755,M010,2025-05-28 01:25:00,27,Sheet Metal
DEF-09756,M010,2025-05-28 01:35:00,8,Solvent
DEF-09757,M010,2025-05-28 02:10:00,4,Solvent
DEF-09758,M010,2025-05-28 03:35:00,20,Industrial Oil
DEF-09759,M010,2025-05-28 03:45:00,20,Reprocessed Plastics
DEF-09760,M010,2025-05-28 05:25:00,15,Reprocessed Plastics
DEF-09761,M010,2025-05-28 06:45:00,32,Coolant
DEF-09762,M010,2025-05-28 06:55:00,0,Plastic Resin
DEF-09763,M010,2025-05-28 07:05:00,25,Machine Component
DEF-09764,M010,2025-05-28 08:35:00,17,Steel
DEF-09765,M010,2025-05-28 10:55:00,6,Coolant
DEF-09766,M010,2025-05-28 11:45:00,27,Reprocessed Plastics
DEF-09767,M010,2025-05-28 14:10:00,16,Coolant
DEF-09768,M010,2025-05-28 15:00:00,8,Coolant
DEF-09769,M010,2025-05-28 16:20:00,19,Reprocessed Plastics
DEF-09770,M010,2025-05-28 18:35:00,24,Solvent
DEF-09771,M010,2025-05-28 19:40:00,19,Reprocessed Plastics
DEF-09772,M010,2025-05-28 19:50:00,7,Coolant
DEF-09773,M010,2025-05-28 19:55:00,27,Circuit Board
DEF-09774,M010,2025-05-28 20:40:00,14,Scrap Steel
DEF-09775,M010,2025-05-28 21:05:00,12,Solvent
DEF-09776,M010,2025-05-28 22:20:00,3,Cotton
DEF-09777,M010,2025-05-28 23:35:00,10,Textiles
DEF-09778,M010,2025-05-28 23:55:00,18,Textiles
DEF-09779,M010,2025-05-29 00:25:00,27,Plastic Resin
DEF-09780,M010,2025-05-29 01:40:00,23,Solvent
DEF-09781,M010,2025-05-29 01:50:00,6,Polypropylene
DEF-09782,M010,2025-05-29 01:55:00,5,Reprocessed Plastics
DEF-09783,M010,2025-05-29 02:05:00,9,Solvent
DEF-09784,M010,2025-05-29 02:30:00,3,Circuit Board
DEF-09785,M010,2025-05-29 02:40:00,21,Circuit Board
DEF-09786,M010,2025-05-29 03:00:00,14,Solvent
DEF-09787,M010,2025-05-29 03:10:00,30,Cotton
DEF-09788,M010,2025-05-29 03:15:00,38,Catalyst
DEF-09789,M010,2025-05-29 03:30:00,6,Lead-Based Alloy
DEF-09790,M010,2025-05-29 03:55:00,5,Reprocessed Plastics
DEF-09791,M010,2025-05-29 04:45:00,3,Plastic Resin
DEF-09792,M010,2025-05-29 04:50:00,28,Coolant
DEF-09793,M010,2025-05-29 04:55:00,32,Aluminum
DEF-09794,M010,2025-05-29 05:00:00,0,Machine Component
DEF-09795,M010,2025-05-29 08:30:00,2,Aluminum
DEF-09796,M010,2025-05-29 08:35:00,4,Cotton
DEF-09797,M010,2025-05-29 10:35:00,19,Catalyst
DEF-09798,M010,2025-05-29 10:45:00,7,Catalyst
DEF-09799,M010,2025-05-29 12:25:00,3,Aluminum
DEF-09800,M010,2025-05-29 12:35:00,35,Circuit Board
DEF-09801,M010,2025-05-29 13:15:00,11,Circuit Board
DEF-09802,M010,2025-05-29 13:40:00,22,Solvent
DEF-09803,M010,2025-05-29 14:40:00,15,Lead-Based Alloy
DEF-09804,M010,2025-05-29 15:40:00,8,Scrap Steel
DEF-09805,M010,2025-05-29 15:55:00,8,Scrap Steel
DEF-09806,M010,2025-05-29 16:35:00,13,Aluminum
DEF-09807,M010,2025-05-29 17:00:00,8,Reprocessed Plastics
DEF-09808,M010,2025-05-29 18:35:00,15,Sheet Metal
DEF-09809,M010,2025-05-29 19:50:00,1,Lead-Based Alloy
DEF-09810,M010,2025-05-29 19:55:00,3,Lead-Based Alloy
DEF-09811,M010,2025-05-29 20:15:00,42,Industrial Oil
DEF-09812,M010,2025-05-29 21:10:00,29,Steel
DEF-09813,M010,2025-05-29 22:25:00,5,Industrial Oil
DEF-09814,M010,2025-05-30 01:05:00,21,Polypropylene
DEF-09815,M010,2025-05-30 01:10:00,3,Polypropylene
DEF-09816,M010,2025-05-30 01:15:00,13,Lead-Based Alloy
DEF-09817,M010,2025-05-30 01:40:00,6,Scrap Steel
DEF-09818,M010,2025-05-30 03:10:00,40,Aluminum
DEF-09819,M010,2025-05-30 03:15:00,6,Machine Component
DEF-09820,M010,2025-05-30 03:50:00,27,Sheet Metal
DEF-09821,M010,2025-05-30 05:55:00,44,Catalyst
DEF-09822,M010,2025-05-30 06:35:00,3,Lead-Based Alloy
DEF-09823,M010,2025-05-30 07:10:00,13,Solvent
DEF-09824,M010,2025-05-30 09:05:00,19,Machine Component
DEF-09825,M010,2025-05-30 09:15:00,11,Aluminum
DEF-09826,M010,2025-05-30 09:45:00,30,Steel
DEF-09827,M010,2025-05-30 09:55:00,6,Industrial Oil
DEF-09828,M010,2025-05-30 11:55:00,23,Polypropylene
DEF-09829,M010,2025-05-30 12:55:00,6,Lead-Based Alloy
DEF-09830,M010,2025-05-30 13:00:00,5,Scrap Steel
DEF-09831,M010,2025-05-30 13:35:00,38,Reprocessed Plastics
DEF-09832,M010,2025-05-30 13:40:00,11,Lead-Based Alloy
DEF-09833,M010,2025-05-30 13:55:00,5,Steel
DEF-09834,M010,2025-05-30 14:50:00,36,Sheet Metal
DEF-09835,M010,2025-05-30 15:20:00,5,Polypropylene
DEF-09836,M010,2025-05-30 15:40:00,27,Lead-Based Alloy
DEF-09837,M010,2025-05-30 16:50:00,25,Sheet Metal
DEF-09838,M010,2025-05-30 17:25:00,32,Industrial Oil
DEF-09839,M010,2025-05-30 18:00:00,8,Machine Component
DEF-09840,M010,2025-05-30 19:05:00,9,Textiles
DEF-09841,M010,2025-05-30 19:45:00,9,Circuit Board
DEF-09842,M010,2025-05-30 19:55:00,3,Plastic Resin
DEF-09843,M010,2025-05-30 21:30:00,22,Solvent
DEF-09844,M010,2025-05-30 21:35:00,23,Reprocessed Plastics
DEF-09845,M010,2025-05-30 22:15:00,6,Lead-Based Alloy
DEF-09846,M010,2025-05-30 22:35:00,31,Aluminum
DEF-09847,M010,2025-05-30 23:55:00,18,Coolant
DEF-09848,M010,2025-05-31 00:10:00,4,Sheet Metal
DEF-09849,M010,2025-05-31 01:10:00,7,Lead-Based Alloy
DEF-09850,M010,2025-05-31 01:25:00,14,Lead-Based Alloy
DEF-09851,M010,2025-05-31 01:50:00,5,Cotton
DEF-09852,M010,2025-05-31 02:05:00,18,Sheet Metal
DEF-09853,M010,2025-05-31 03:00:00,10,Machine Component
DEF-09854,M010,2025-05-31 03:05:00,1,Steel
DEF-09855,M010,2025-05-31 03:10:00,18,Polypropylene
DEF-09856,M010,2025-05-31 04:50:00,9,Reprocessed Plastics
DEF-09857,M010,2025-05-31 04:55:00,1,Textiles
DEF-09858,M010,2025-05-31 05:20:00,14,Coolant
DEF-09859,M010,2025-05-31 06:05:00,22,Packaging
DEF-09860,M010,2025-05-31 06:30:00,5,Industrial Oil
DEF-09861,M010,2025-05-31 07:40:00,35,Coolant
DEF-09862,M010,2025-05-31 08:10:00,23,Textiles
DEF-09863,M010,2025-05-31 08:20:00,0,Solvent
DEF-09864,M010,2025-05-31 09:35:00,2,Catalyst
DEF-09865,M010,2025-05-31 10:20:00,25,Textiles
DEF-09866,M010,2025-05-31 11:25:00,8,Lead-Based Alloy
DEF-09867,M010,2025-05-31 11:30:00,1,Steel
DEF-09868,M010,2025-05-31 11:40:00,27,Polypropylene
DEF-09869,M010,2025-05-31 14:20:00,6,Sheet Metal
DEF-09870,M010,2025-05-31 15:20:00,14,Reprocessed Plastics
DEF-09871,M010,2025-05-31 16:00:00,26,Aluminum
DEF-09872,M010,2025-05-31 17:30:00,41,Scrap Steel
DEF-09873,M010,2025-05-31 17:40:00,1,Solvent
DEF-09874,M010,2025-05-31 17:55:00,15,Catalyst
DEF-09875,M010,2025-05-31 18:00:00,16,Solvent
DEF-09876,M010,2025-05-31 18:05:00,4,Steel
DEF-09877,M010,2025-05-31 19:00:00,43,Solvent
DEF-09878,M010,2025-05-31 20:00:00,17,Machine Component
DEF-09879,M010,2025-05-31 21:00:00,0,Reprocessed Plastics
DEF-09880,M010,2025-05-31 21:30:00,15,Industrial Oil
DEF-09881,M010,2025-05-31 21:45:00,11,Solvent
DEF-09882,M010,2025-05-31 22:15:00,8,Cotton
DEF-09883,M010,2025-05-31 22:25:00,8,Cotton
DEF-09884,M010,2025-05-31 22:40:00,16,Coolant
DEF-09885,M010,2025-06-01 00:40:00,33,Sheet Metal
DEF-09886,M010,2025-06-01 00:50:00,10,Textiles
DEF-09887,M010,2025-06-01 00:55:00,6,Circuit Board
DEF-09888,M010,2025-06-01 01:20:00,21,Cotton
DEF-09889,M010,2025-06-01 02:45:00,23,Packaging
DEF-09890,M010,2025-06-01 02:50:00,13,Industrial Oil
DEF-09891,M010,2025-06-01 06:35:00,7,Lead-Based Alloy
DEF-09892,M010,2025-06-01 07:45:00,9,Circuit Board
DEF-09893,M010,2025-06-01 09:30:00,41,Lead-Based Alloy
DEF-09894,M010,2025-06-01 10:20:00,11,Catalyst
DEF-09895,M010,2025-06-01 10:25:00,23,Catalyst
DEF-09896,M010,2025-06-01 11:20:00,23,Sheet Metal
DEF-09897,M010,2025-06-01 11:30:00,12,Coolant
DEF-09898,M010,2025-06-01 11:50:00,28,Polypropylene
