maintenance_id,machine_id,maintenance_date,maintenance_type,status
MNT-03487,MAC-86,2015-08-06 06:00:00,Preventive,Completed
MNT-03488,MAC-86,2015-08-21 06:00:00,Preventive,Completed
MNT-03489,MAC-86,2015-09-05 06:00:00,Preventive,Completed
MNT-03490,MAC-86,2015-09-05 06:00:00,Corrective,Completed
MNT-03491,MAC-86,2015-09-20 06:00:00,Preventive,Completed
MNT-03492,MAC-86,2015-10-05 06:00:00,Preventive,Completed
MNT-03493,MAC-86,2015-10-20 06:00:00,Preventive,Completed
MNT-03494,MAC-86,2015-11-04 06:00:00,Preventive,Completed
MNT-03495,MAC-86,2015-11-19 06:00:00,Preventive,Completed
MNT-03496,MAC-86,2015-11-19 06:00:00,Corrective,Completed
MNT-03497,MAC-86,2015-12-04 06:00:00,Preventive,Completed
MNT-03498,MAC-86,2015-12-19 06:00:00,Preventive,Completed
MNT-03499,MAC-86,2015-12-19 06:00:00,Preventive,Completed
MNT-03500,MAC-87,2014-09-29 06:00:00,Preventive,Completed
MNT-03501,MAC-87,2014-09-29 06:00:00,Preventive,Completed
MNT-03502,MAC-87,2014-10-14 06:00:00,Preventive,Completed
MNT-03503,MAC-87,2014-12-13 06:00:00,Preventive,Completed
MNT-03504,MAC-87,2015-01-02 03:00:00,Corrective,Completed
MNT-03505,MAC-87,2015-01-27 06:00:00,Preventive,Completed
MNT-03506,MAC-87,2015-02-11 06:00:00,Preventive,Completed
MNT-03507,MAC-87,2015-02-26 06:00:00,Preventive,Completed
MNT-03508,MAC-87,2015-02-26 06:00:00,Preventive,Completed
MNT-03509,MAC-87,2015-03-13 06:00:00,Preventive,Completed
MNT-03510,MAC-87,2015-03-13 06:00:00,Preventive,Completed
MNT-03511,MAC-87,2015-03-13 06:00:00,Corrective,Completed
MNT-03512,MAC-87,2015-03-28 06:00:00,Preventive,Completed
MNT-03513,MAC-87,2015-03-28 06:00:00,Corrective,Completed
MNT-03514,MAC-87,2015-04-12 06:00:00,Preventive,Completed
MNT-03515,MAC-87,2015-04-27 06:00:00,Preventive,Completed
MNT-03516,MAC-87,2015-04-27 06:00:00,Corrective,Completed
MNT-03517,MAC-87,2015-05-12 06:00:00,Preventive,Completed
MNT-03518,MAC-87,2015-05-12 06:00:00,Preventive,Completed
MNT-03519,MAC-87,2015-05-27 06:00:00,Preventive,Completed
MNT-03520,MAC-87,2015-06-26 06:00:00,Preventive,Completed
MNT-03521,MAC-87,2015-06-26 06:00:00,Corrective,Completed
MNT-03522,MAC-87,2015-07-26 06:00:00,Preventive,Completed
MNT-03523,MAC-87,2015-07-26 06:00:00,Preventive,Completed
MNT-03524,MAC-87,2015-08-10 06:00:00,Preventive,Completed
MNT-03525,MAC-87,2015-08-10 06:00:00,Corrective,Completed
MNT-03526,MAC-87,2015-08-25 06:00:00,Preventive,Completed
MNT-03527,MAC-87,2015-08-25 06:00:00,Corrective,Completed
MNT-03528,MAC-87,2015-09-09 06:00:00,Preventive,Completed
MNT-03529,MAC-87,2015-09-24 06:00:00,Preventive,Completed
MNT-03530,MAC-87,2015-10-09 06:00:00,Preventive,Completed
MNT-03531,MAC-87,2015-10-24 06:00:00,Preventive,Completed
MNT-03532,MAC-87,2015-10-24 06:00:00,Corrective,Completed
MNT-03533,MAC-87,2015-11-08 06:00:00,Preventive,Completed
MNT-03534,MAC-87,2015-11-23 06:00:00,Preventive,Completed
MNT-03535,MAC-87,2015-12-08 06:00:00,Preventive,Completed
MNT-03536,MAC-87,2015-12-23 06:00:00,Preventive,Completed
MNT-03537,MAC-87,2015-12-23 06:00:00,Corrective,Completed
MNT-03538,MAC-88,2014-07-01 06:00:00,Preventive,Completed
MNT-03539,MAC-88,2014-07-31 06:00:00,Preventive,Completed
MNT-03540,MAC-88,2014-08-30 06:00:00,Preventive,Completed
MNT-03541,MAC-88,2014-09-14 06:00:00,Preventive,Completed
MNT-03542,MAC-88,2015-01-04 06:00:00,Preventive,Completed
MNT-03543,MAC-88,2015-01-19 06:00:00,Preventive,Completed
MNT-03544,MAC-88,2015-01-19 06:00:00,Corrective,Completed
MNT-03545,MAC-88,2015-02-03 06:00:00,Preventive,Completed
MNT-03546,MAC-88,2015-02-03 06:00:00,Preventive,Completed
MNT-03547,MAC-88,2015-02-03 06:00:00,Corrective,Completed
MNT-03548,MAC-88,2015-02-18 06:00:00,Preventive,Completed
MNT-03549,MAC-88,2015-03-05 06:00:00,Preventive,Completed
MNT-03550,MAC-88,2015-03-05 06:00:00,Corrective,Completed
MNT-03551,MAC-88,2015-03-20 06:00:00,Preventive,Completed
MNT-03552,MAC-88,2015-03-20 06:00:00,Preventive,Completed
MNT-03553,MAC-88,2015-04-04 06:00:00,Preventive,Completed
MNT-03554,MAC-88,2015-04-04 06:00:00,Corrective,Completed
MNT-03555,MAC-88,2015-04-19 06:00:00,Preventive,Completed
MNT-03556,MAC-88,2015-05-04 06:00:00,Preventive,Completed
MNT-03557,MAC-88,2015-05-04 06:00:00,Preventive,Completed
MNT-03558,MAC-88,2015-05-19 06:00:00,Preventive,Completed
MNT-03559,MAC-88,2015-05-19 06:00:00,Preventive,Completed
MNT-03560,MAC-88,2015-06-03 06:00:00,Preventive,Completed
MNT-03561,MAC-88,2015-06-18 06:00:00,Preventive,Completed
MNT-03562,MAC-88,2015-07-03 06:00:00,Preventive,Completed
MNT-03563,MAC-88,2015-07-03 06:00:00,Corrective,Completed
MNT-03564,MAC-88,2015-08-02 06:00:00,Preventive,Completed
MNT-03565,MAC-88,2015-09-01 06:00:00,Preventive,Completed
MNT-03566,MAC-88,2015-09-01 06:00:00,Preventive,Completed
MNT-03567,MAC-88,2015-09-01 06:00:00,Corrective,Completed
MNT-03568,MAC-88,2015-09-01 06:00:00,Corrective,Completed
MNT-03569,MAC-88,2015-09-16 06:00:00,Preventive,Completed
MNT-03570,MAC-88,2015-10-01 06:00:00,Preventive,Completed
MNT-03571,MAC-88,2015-10-01 06:00:00,Preventive,Completed
MNT-03572,MAC-88,2015-10-16 06:00:00,Preventive,Completed
MNT-03573,MAC-88,2015-10-16 06:00:00,Preventive,Completed
MNT-03574,MAC-88,2015-10-31 06:00:00,Preventive,Completed
MNT-03575,MAC-88,2015-10-31 06:00:00,Preventive,Completed
MNT-03576,MAC-88,2015-11-30 06:00:00,Preventive,Completed
MNT-03577,MAC-88,2015-11-30 06:00:00,Preventive,Completed
MNT-03578,MAC-88,2015-11-30 06:00:00,Corrective,Completed
MNT-03579,MAC-88,2015-11-30 06:00:00,Corrective,Completed
MNT-03580,MAC-88,2015-12-30 06:00:00,Preventive,Completed
MNT-03581,MAC-88,2015-12-30 06:00:00,Corrective,Completed
MNT-03582,MAC-89,2014-07-31 06:00:00,Preventive,Completed
MNT-03583,MAC-89,2014-11-28 06:00:00,Preventive,Completed
MNT-03584,MAC-89,2014-12-28 06:00:00,Preventive,Completed
MNT-03585,MAC-89,2014-12-28 06:00:00,Preventive,Completed
MNT-03586,MAC-89,2015-01-23 06:00:00,Preventive,Completed
MNT-03587,MAC-89,2015-02-07 06:00:00,Preventive,Completed
MNT-03588,MAC-89,2015-02-07 06:00:00,Corrective,Completed
MNT-03589,MAC-89,2015-02-22 06:00:00,Preventive,Completed
MNT-03590,MAC-89,2015-03-09 06:00:00,Preventive,Completed
MNT-03591,MAC-89,2015-03-24 06:00:00,Preventive,Completed
MNT-03592,MAC-89,2015-03-24 06:00:00,Preventive,Completed
MNT-03593,MAC-89,2015-03-24 06:00:00,Corrective,Completed
MNT-03594,MAC-89,2015-04-23 06:00:00,Preventive,Completed
MNT-03595,MAC-89,2015-05-08 06:00:00,Preventive,Completed
MNT-03596,MAC-89,2015-05-23 06:00:00,Preventive,Completed
MNT-03597,MAC-89,2015-05-23 06:00:00,Corrective,Completed
MNT-03598,MAC-89,2015-06-07 06:00:00,Preventive,Completed
MNT-03599,MAC-89,2015-06-07 06:00:00,Preventive,Completed
MNT-03600,MAC-89,2015-06-22 06:00:00,Preventive,Completed
MNT-03601,MAC-89,2015-06-22 06:00:00,Preventive,Completed
MNT-03602,MAC-89,2015-06-22 06:00:00,Corrective,Completed
MNT-03603,MAC-89,2015-07-22 06:00:00,Preventive,Completed
MNT-03604,MAC-89,2015-07-22 06:00:00,Corrective,Completed
MNT-03605,MAC-89,2015-08-06 06:00:00,Preventive,Completed
MNT-03606,MAC-89,2015-08-21 06:00:00,Preventive,Completed
MNT-03607,MAC-89,2015-08-21 06:00:00,Preventive,Completed
MNT-03608,MAC-89,2015-08-21 06:00:00,Corrective,Completed
MNT-03609,MAC-89,2015-09-05 06:00:00,Preventive,Completed
MNT-03610,MAC-89,2015-09-20 06:00:00,Preventive,Completed
MNT-03611,MAC-89,2015-11-04 06:00:00,Preventive,Completed
MNT-03612,MAC-89,2015-11-19 06:00:00,Preventive,Completed
MNT-03613,MAC-89,2015-11-19 06:00:00,Corrective,Completed
MNT-03614,MAC-89,2015-12-04 06:00:00,Preventive,Completed
MNT-03615,MAC-89,2015-12-19 06:00:00,Preventive,Completed
MNT-03616,MAC-90,2014-06-16 06:00:00,Preventive,Completed
MNT-03617,MAC-90,2014-09-14 06:00:00,Preventive,Completed
MNT-03618,MAC-90,2014-10-29 06:00:00,Preventive,Completed
MNT-03619,MAC-90,2014-11-13 06:00:00,Preventive,Completed
MNT-03620,MAC-90,2015-01-20 06:00:00,Preventive,Completed
MNT-03621,MAC-90,2015-01-20 06:00:00,Corrective,Completed
MNT-03622,MAC-90,2015-02-04 06:00:00,Preventive,Completed
MNT-03623,MAC-90,2015-02-19 06:00:00,Preventive,Completed
MNT-03624,MAC-90,2015-02-19 06:00:00,Preventive,Completed
MNT-03625,MAC-90,2015-02-19 06:00:00,Corrective,Completed
MNT-03626,MAC-90,2015-03-21 06:00:00,Preventive,Completed
MNT-03627,MAC-90,2015-03-21 06:00:00,Preventive,Completed
MNT-03628,MAC-90,2015-03-21 06:00:00,Corrective,Completed
MNT-03629,MAC-90,2015-04-05 06:00:00,Preventive,Completed
MNT-03630,MAC-90,2015-04-05 06:00:00,Preventive,Completed
MNT-03631,MAC-90,2015-04-05 06:00:00,Corrective,Completed
MNT-03632,MAC-90,2015-04-20 06:00:00,Preventive,Completed
MNT-03633,MAC-90,2015-05-05 06:00:00,Preventive,Completed
MNT-03634,MAC-90,2015-05-05 06:00:00,Preventive,Completed
MNT-03635,MAC-90,2015-05-20 06:00:00,Preventive,Completed
MNT-03636,MAC-90,2015-05-20 06:00:00,Corrective,Completed
MNT-03637,MAC-90,2015-06-04 06:00:00,Preventive,Completed
MNT-03638,MAC-90,2015-06-04 06:00:00,Corrective,Completed
MNT-03639,MAC-90,2015-06-19 06:00:00,Preventive,Completed
MNT-03640,MAC-90,2015-07-04 06:00:00,Preventive,Completed
MNT-03641,MAC-90,2015-07-19 06:00:00,Preventive,Completed
MNT-03642,MAC-90,2015-08-03 06:00:00,Preventive,Completed
MNT-03643,MAC-90,2015-08-03 06:00:00,Preventive,Completed
MNT-03644,MAC-90,2015-08-18 06:00:00,Preventive,Completed
MNT-03645,MAC-90,2015-08-18 06:00:00,Preventive,Completed
MNT-03646,MAC-90,2015-08-18 06:00:00,Corrective,Completed
MNT-03647,MAC-90,2015-08-18 06:00:00,Corrective,Completed
MNT-03648,MAC-90,2015-09-02 06:00:00,Preventive,Completed
MNT-03649,MAC-90,2015-09-17 06:00:00,Preventive,Completed
MNT-03650,MAC-90,2015-10-02 06:00:00,Preventive,Completed
MNT-03651,MAC-90,2015-10-02 06:00:00,Corrective,Completed
MNT-03652,MAC-90,2015-10-17 06:00:00,Preventive,Completed
MNT-03653,MAC-90,2015-11-01 06:00:00,Preventive,Completed
MNT-03654,MAC-90,2015-11-01 06:00:00,Preventive,Completed
MNT-03655,MAC-90,2015-11-01 06:00:00,Corrective,Completed
MNT-03656,MAC-90,2015-11-16 06:00:00,Preventive,Completed
MNT-03657,MAC-90,2015-11-16 06:00:00,Preventive,Completed
MNT-03658,MAC-90,2015-12-01 06:00:00,Preventive,Completed
MNT-03659,MAC-90,2015-12-01 06:00:00,Corrective,Completed
MNT-03660,MAC-90,2015-12-31 06:00:00,Preventive,Completed
MNT-03661,MAC-90,2015-12-31 06:00:00,Corrective,Completed
MNT-03662,MAC-91,2014-07-01 06:00:00,Preventive,Completed
MNT-03663,MAC-91,2014-09-29 06:00:00,Preventive,Completed
MNT-03664,MAC-91,2014-11-13 06:00:00,Preventive,Completed
MNT-03665,MAC-91,2014-12-13 06:00:00,Preventive,Completed
MNT-03666,MAC-91,2015-01-17 06:00:00,Preventive,Completed
MNT-03667,MAC-91,2015-02-01 06:00:00,Preventive,Completed
MNT-03668,MAC-91,2015-02-01 06:00:00,Preventive,Completed
MNT-03669,MAC-91,2015-02-01 06:00:00,Corrective,Completed
MNT-03670,MAC-91,2015-02-16 06:00:00,Preventive,Completed
MNT-03671,MAC-91,2015-02-16 06:00:00,Preventive,Completed
MNT-03672,MAC-91,2015-03-03 06:00:00,Preventive,Completed
MNT-03673,MAC-91,2015-03-18 06:00:00,Preventive,Completed
MNT-03674,MAC-91,2015-04-02 06:00:00,Preventive,Completed
MNT-03675,MAC-91,2015-04-02 06:00:00,Corrective,Completed
MNT-03676,MAC-91,2015-05-02 06:00:00,Preventive,Completed
MNT-03677,MAC-91,2015-05-17 06:00:00,Preventive,Completed
MNT-03678,MAC-91,2015-06-16 06:00:00,Preventive,Completed
MNT-03679,MAC-91,2015-06-16 06:00:00,Corrective,Completed
MNT-03680,MAC-91,2015-07-01 06:00:00,Preventive,Completed
MNT-03681,MAC-91,2015-07-01 06:00:00,Corrective,Completed
MNT-03682,MAC-91,2015-07-16 06:00:00,Preventive,Completed
MNT-03683,MAC-91,2015-08-15 06:00:00,Preventive,Completed
MNT-03684,MAC-91,2015-09-14 06:00:00,Preventive,Completed
MNT-03685,MAC-91,2015-09-14 06:00:00,Corrective,Completed
MNT-03686,MAC-91,2015-09-29 06:00:00,Preventive,Completed
MNT-03687,MAC-91,2015-09-29 06:00:00,Preventive,Completed
MNT-03688,MAC-91,2015-10-14 06:00:00,Preventive,Completed
MNT-03689,MAC-91,2015-10-29 06:00:00,Preventive,Completed
MNT-03690,MAC-91,2015-10-29 06:00:00,Corrective,Completed
MNT-03691,MAC-91,2015-11-13 06:00:00,Preventive,Completed
MNT-03692,MAC-91,2015-11-28 06:00:00,Preventive,Completed
MNT-03693,MAC-91,2015-12-28 06:00:00,Preventive,Completed
MNT-03694,MAC-91,2015-12-28 06:00:00,Preventive,Completed
MNT-03695,MAC-92,2014-06-16 06:00:00,Preventive,Completed
MNT-03696,MAC-92,2014-09-14 06:00:00,Preventive,Completed
MNT-03697,MAC-92,2014-10-29 06:00:00,Preventive,Completed
MNT-03698,MAC-92,2014-11-28 06:00:00,Preventive,Completed
MNT-03699,MAC-92,2015-01-05 06:00:00,Preventive,Completed
MNT-03700,MAC-92,2015-01-20 06:00:00,Preventive,Completed
MNT-03701,MAC-92,2015-01-20 06:00:00,Preventive,Completed
MNT-03702,MAC-92,2015-02-19 06:00:00,Preventive,Completed
MNT-03703,MAC-92,2015-02-19 06:00:00,Corrective,Completed
MNT-03704,MAC-92,2015-03-06 06:00:00,Preventive,Completed
MNT-03705,MAC-92,2015-03-06 06:00:00,Preventive,Completed
MNT-03706,MAC-92,2015-03-21 06:00:00,Preventive,Completed
MNT-03707,MAC-92,2015-03-21 06:00:00,Preventive,Completed
MNT-03708,MAC-92,2015-04-05 06:00:00,Preventive,Completed
MNT-03709,MAC-92,2015-04-20 06:00:00,Preventive,Completed
MNT-03710,MAC-92,2015-04-20 06:00:00,Preventive,Completed
MNT-03711,MAC-92,2015-04-20 06:00:00,Corrective,Completed
MNT-03712,MAC-92,2015-04-20 06:00:00,Corrective,Completed
MNT-03713,MAC-92,2015-05-05 06:00:00,Preventive,Completed
MNT-03714,MAC-92,2015-05-20 06:00:00,Preventive,Completed
MNT-03715,MAC-92,2015-05-20 06:00:00,Corrective,Completed
MNT-03716,MAC-92,2015-06-04 06:00:00,Preventive,Completed
MNT-03717,MAC-92,2015-06-19 06:00:00,Preventive,Completed
MNT-03718,MAC-92,2015-07-04 06:00:00,Preventive,Completed
MNT-03719,MAC-92,2015-07-04 06:00:00,Corrective,Completed
MNT-03720,MAC-92,2015-07-19 06:00:00,Preventive,Completed
MNT-03721,MAC-92,2015-08-03 06:00:00,Preventive,Completed
MNT-03722,MAC-92,2015-08-18 06:00:00,Preventive,Completed
MNT-03723,MAC-92,2015-08-18 06:00:00,Preventive,Completed
MNT-03724,MAC-92,2015-08-18 06:00:00,Corrective,Completed
MNT-03725,MAC-92,2015-09-02 06:00:00,Preventive,Completed
MNT-03726,MAC-92,2015-09-02 06:00:00,Preventive,Completed
MNT-03727,MAC-92,2015-09-02 06:00:00,Corrective,Completed
MNT-03728,MAC-92,2015-09-17 06:00:00,Preventive,Completed
MNT-03729,MAC-92,2015-10-02 06:00:00,Preventive,Completed
MNT-03730,MAC-92,2015-10-02 06:00:00,Corrective,Completed
MNT-03731,MAC-92,2015-11-16 06:00:00,Preventive,Completed
MNT-03732,MAC-92,2015-12-01 06:00:00,Preventive,Completed
MNT-03733,MAC-92,2015-12-01 06:00:00,Corrective,Completed
MNT-03734,MAC-92,2015-12-16 06:00:00,Preventive,Completed
MNT-03735,MAC-92,2015-12-31 06:00:00,Preventive,Completed
MNT-03736,MAC-93,2014-06-01 06:00:00,Preventive,Completed
MNT-03737,MAC-93,2014-07-16 06:00:00,Preventive,Completed
MNT-03738,MAC-93,2014-08-30 06:00:00,Preventive,Completed
MNT-03739,MAC-93,2014-08-30 06:00:00,Preventive,Completed
MNT-03740,MAC-93,2015-01-31 06:00:00,Preventive,Completed
MNT-03741,MAC-93,2015-02-15 06:00:00,Preventive,Completed
MNT-03742,MAC-93,2015-03-02 06:00:00,Preventive,Completed
MNT-03743,MAC-93,2015-03-02 06:00:00,Preventive,Completed
MNT-03744,MAC-93,2015-03-17 06:00:00,Preventive,Completed
MNT-03745,MAC-93,2015-03-17 06:00:00,Corrective,Completed
MNT-03746,MAC-93,2015-04-01 06:00:00,Preventive,Completed
MNT-03747,MAC-93,2015-04-01 06:00:00,Corrective,Completed
MNT-03748,MAC-93,2015-04-16 06:00:00,Preventive,Completed
MNT-03749,MAC-93,2015-04-16 06:00:00,Preventive,Completed
MNT-03750,MAC-93,2015-04-16 06:00:00,Corrective,Completed
MNT-03751,MAC-93,2015-05-01 06:00:00,Preventive,Completed
MNT-03752,MAC-93,2015-05-01 06:00:00,Corrective,Completed
MNT-03753,MAC-93,2015-05-16 06:00:00,Preventive,Completed
MNT-03754,MAC-93,2015-05-16 06:00:00,Corrective,Completed
MNT-03755,MAC-93,2015-05-31 06:00:00,Preventive,Completed
MNT-03756,MAC-93,2015-05-31 06:00:00,Preventive,Completed
MNT-03757,MAC-93,2015-06-15 06:00:00,Preventive,Completed
MNT-03758,MAC-93,2015-06-30 06:00:00,Preventive,Completed
MNT-03759,MAC-93,2015-06-30 06:00:00,Preventive,Completed
MNT-03760,MAC-93,2015-06-30 06:00:00,Corrective,Completed
MNT-03761,MAC-93,2015-07-15 06:00:00,Preventive,Completed
MNT-03762,MAC-93,2015-07-15 06:00:00,Preventive,Completed
MNT-03763,MAC-93,2015-07-30 06:00:00,Preventive,Completed
MNT-03764,MAC-93,2015-08-14 06:00:00,Preventive,Completed
MNT-03765,MAC-93,2015-08-14 06:00:00,Preventive,Completed
MNT-03766,MAC-93,2015-08-29 06:00:00,Preventive,Completed
MNT-03767,MAC-93,2015-09-13 06:00:00,Preventive,Completed
MNT-03768,MAC-93,2015-09-28 06:00:00,Preventive,Completed
MNT-03769,MAC-93,2015-10-13 06:00:00,Preventive,Completed
MNT-03770,MAC-93,2015-11-12 06:00:00,Preventive,Completed
MNT-03771,MAC-93,2015-11-12 06:00:00,Preventive,Completed
MNT-03772,MAC-93,2015-11-27 06:00:00,Preventive,Completed
MNT-03773,MAC-93,2015-12-27 06:00:00,Preventive,Completed
MNT-03774,MAC-94,2014-07-16 06:00:00,Preventive,Completed
MNT-03775,MAC-94,2014-08-30 06:00:00,Preventive,Completed
MNT-03776,MAC-94,2014-08-30 06:00:00,Preventive,Completed
MNT-03777,MAC-94,2014-12-13 06:00:00,Preventive,Completed
MNT-03778,MAC-94,2015-01-02 03:00:00,Corrective,Completed
MNT-03779,MAC-94,2015-01-08 06:00:00,Preventive,Completed
MNT-03780,MAC-94,2015-01-08 06:00:00,Corrective,Completed
MNT-03781,MAC-94,2015-01-23 06:00:00,Preventive,Completed
MNT-03782,MAC-94,2015-02-07 06:00:00,Preventive,Completed
MNT-03783,MAC-94,2015-02-22 06:00:00,Preventive,Completed
MNT-03784,MAC-94,2015-02-22 06:00:00,Corrective,Completed
MNT-03785,MAC-94,2015-03-09 06:00:00,Preventive,Completed
MNT-03786,MAC-94,2015-03-09 06:00:00,Corrective,Completed
MNT-03787,MAC-94,2015-03-24 06:00:00,Preventive,Completed
MNT-03788,MAC-94,2015-03-24 06:00:00,Preventive,Completed
MNT-03789,MAC-94,2015-05-08 06:00:00,Preventive,Completed
MNT-03790,MAC-94,2015-05-08 06:00:00,Corrective,Completed
MNT-03791,MAC-94,2015-05-23 06:00:00,Preventive,Completed
MNT-03792,MAC-94,2015-05-23 06:00:00,Corrective,Completed
MNT-03793,MAC-94,2015-06-07 06:00:00,Preventive,Completed
MNT-03794,MAC-94,2015-06-22 06:00:00,Preventive,Completed
MNT-03795,MAC-94,2015-07-07 06:00:00,Preventive,Completed
MNT-03796,MAC-94,2015-07-07 06:00:00,Preventive,Completed
MNT-03797,MAC-94,2015-07-22 06:00:00,Preventive,Completed
MNT-03798,MAC-94,2015-08-06 06:00:00,Preventive,Completed
MNT-03799,MAC-94,2015-08-21 06:00:00,Preventive,Completed
MNT-03800,MAC-94,2015-08-21 06:00:00,Corrective,Completed
MNT-03801,MAC-94,2015-09-05 06:00:00,Preventive,Completed
MNT-03802,MAC-94,2015-09-05 06:00:00,Preventive,Completed
MNT-03803,MAC-94,2015-09-20 06:00:00,Preventive,Completed
MNT-03804,MAC-94,2015-09-20 06:00:00,Preventive,Completed
MNT-03805,MAC-94,2015-10-05 06:00:00,Preventive,Completed
MNT-03806,MAC-94,2015-10-20 06:00:00,Preventive,Completed
MNT-03807,MAC-94,2015-10-20 06:00:00,Corrective,Completed
MNT-03808,MAC-94,2015-11-04 06:00:00,Preventive,Completed
MNT-03809,MAC-94,2015-11-19 06:00:00,Preventive,Completed
MNT-03810,MAC-94,2015-11-19 06:00:00,Preventive,Completed
MNT-03811,MAC-94,2015-11-19 06:00:00,Corrective,Completed
MNT-03812,MAC-94,2015-11-19 06:00:00,Corrective,Completed
MNT-03813,MAC-94,2015-12-04 06:00:00,Preventive,Completed
MNT-03814,MAC-94,2015-12-19 06:00:00,Preventive,Completed
MNT-03815,MAC-94,2015-12-19 06:00:00,Corrective,Completed
MNT-03816,MAC-95,2014-06-01 06:00:00,Preventive,Completed
MNT-03817,MAC-95,2014-06-16 06:00:00,Preventive,Completed
MNT-03818,MAC-95,2014-07-01 06:00:00,Preventive,Completed
MNT-03819,MAC-95,2014-08-30 06:00:00,Preventive,Completed
MNT-03820,MAC-95,2015-02-04 06:00:00,Preventive,Completed
MNT-03821,MAC-95,2015-02-19 06:00:00,Preventive,Completed
MNT-03822,MAC-95,2015-02-19 06:00:00,Corrective,Completed
MNT-03823,MAC-95,2015-03-06 06:00:00,Preventive,Completed
MNT-03824,MAC-95,2015-03-06 06:00:00,Preventive,Completed
MNT-03825,MAC-95,2015-03-21 06:00:00,Preventive,Completed
MNT-03826,MAC-95,2015-03-21 06:00:00,Preventive,Completed
MNT-03827,MAC-95,2015-03-21 06:00:00,Corrective,Completed
MNT-03828,MAC-95,2015-04-05 06:00:00,Preventive,Completed
MNT-03829,MAC-95,2015-04-20 06:00:00,Preventive,Completed
MNT-03830,MAC-95,2015-04-20 06:00:00,Preventive,Completed
MNT-03831,MAC-95,2015-04-20 06:00:00,Corrective,Completed
MNT-03832,MAC-95,2015-05-05 06:00:00,Preventive,Completed
MNT-03833,MAC-95,2015-05-05 06:00:00,Preventive,Completed
MNT-03834,MAC-95,2015-05-05 06:00:00,Corrective,Completed
MNT-03835,MAC-95,2015-05-20 06:00:00,Preventive,Completed
MNT-03836,MAC-95,2015-06-04 06:00:00,Preventive,Completed
MNT-03837,MAC-95,2015-06-04 06:00:00,Corrective,Completed
MNT-03838,MAC-95,2015-06-19 06:00:00,Preventive,Completed
MNT-03839,MAC-95,2015-07-04 06:00:00,Preventive,Completed
MNT-03840,MAC-95,2015-07-19 06:00:00,Preventive,Completed
MNT-03841,MAC-95,2015-08-03 06:00:00,Preventive,Completed
MNT-03842,MAC-95,2015-08-18 06:00:00,Preventive,Completed
MNT-03843,MAC-95,2015-08-18 06:00:00,Preventive,Completed
MNT-03844,MAC-95,2015-08-18 06:00:00,Corrective,Completed
MNT-03845,MAC-95,2015-09-02 06:00:00,Preventive,Completed
MNT-03846,MAC-95,2015-09-17 06:00:00,Preventive,Completed
MNT-03847,MAC-95,2015-09-17 06:00:00,Preventive,Completed
MNT-03848,MAC-95,2015-09-17 06:00:00,Corrective,Completed
MNT-03849,MAC-95,2015-10-02 06:00:00,Preventive,Completed
MNT-03850,MAC-95,2015-10-02 06:00:00,Preventive,Completed
MNT-03851,MAC-95,2015-10-17 06:00:00,Preventive,Completed
MNT-03852,MAC-95,2015-10-17 06:00:00,Preventive,Completed
MNT-03853,MAC-95,2015-10-17 06:00:00,Corrective,Completed
MNT-03854,MAC-95,2015-11-01 06:00:00,Preventive,Completed
MNT-03855,MAC-95,2015-11-01 06:00:00,Preventive,Completed
MNT-03856,MAC-95,2015-11-16 06:00:00,Preventive,Completed
MNT-03857,MAC-95,2015-12-01 06:00:00,Preventive,Completed
MNT-03858,MAC-95,2015-12-16 06:00:00,Preventive,Completed
MNT-03859,MAC-95,2015-12-31 06:00:00,Preventive,Completed
MNT-03860,MAC-95,2015-12-31 06:00:00,Preventive,Completed
MNT-03861,MAC-95,2015-12-31 06:00:00,Corrective,Completed
MNT-03862,MAC-96,2014-06-01 06:00:00,Preventive,Completed
MNT-03863,MAC-96,2014-08-15 06:00:00,Preventive,Completed
